portal_id	gwas_source_category	legacy_phenotype_id	phenotype_name	legacy_trait_group	trait_group	trait_type	pigean_id
PORTAL:0007143	rare_v2	Congenital_factor_XIII_deficiency_Orphanet_331	Congenital factor XIII deficiency	OTHER	other	rare_disease	rare_v2_Orphanet_331
PORTAL:0007144	rare_v2	Congenital_fibrinogen_deficiency_Orphanet_335	Congenital fibrinogen deficiency	OTHER	other	rare_disease	rare_v2_Orphanet_335
PORTAL:0007145	rare_v2	Congenital_glaucoma_Orphanet_98976	Congenital glaucoma	OTHER	other	rare_disease	rare_v2_Orphanet_98976
PORTAL:0007146	rare_v2	Congenital_hydrocephalus_Orphanet_2185	Congenital hydrocephalus	OTHER	other	rare_disease	rare_v2_Orphanet_2185
PORTAL:0007147	rare_v2	Congenital_insensitivity_to_painanosmianeuropathic_arthropathy_Orphanet_88642	Congenital insensitivity to pain-anosmia-neuropathic arthropathy	OTHER	other	rare_disease	rare_v2_Orphanet_88642
PORTAL:0007148	rare_v2	Congenital_intestinal_disease_due_to_an_enzymatic_defect_Orphanet_104006	Congenital intestinal disease due to an enzymatic defect	OTHER	other	rare_disease	rare_v2_Orphanet_104006
PORTAL:0007149	rare_v2	Congenital_mesoblastic_nephroma_Orphanet_2665	Congenital mesoblastic nephroma	OTHER	other	rare_disease	rare_v2_Orphanet_2665
PORTAL:0007150	rare_v2	Congenital_muscular_dystrophy_with_intellectual_disability_Orphanet_370968	Congenital muscular dystrophy with intellectual disability	OTHER	other	rare_disease	rare_v2_Orphanet_370968
PORTAL:0007151	rare_v2	Congenital_muscular_dystrophy_without_intellectual_disability_Orphanet_370980	Congenital muscular dystrophy without intellectual disability	OTHER	other	rare_disease	rare_v2_Orphanet_370980
PORTAL:0007152	rare_v2	Congenital_myasthenic_syndromes_with_glycosylation_defect_Orphanet_353327	Congenital myasthenic syndromes with glycosylation defect	OTHER	other	rare_disease	rare_v2_Orphanet_353327
PORTAL:0007153	rare_v2	Congenital_myopathy_with_cores_Orphanet_172976	Congenital myopathy with cores	OTHER	other	rare_disease	rare_v2_Orphanet_172976
PORTAL:0007154	rare_v2	Congenital_myotonia_Orphanet_206973	Congenital myotonia	OTHER	other	rare_disease	rare_v2_Orphanet_206973
PORTAL:0007155	rare_v2	Congenital_optic_disc_excavation_Orphanet_519333	Congenital optic disc excavation	OTHER	other	rare_disease	rare_v2_Orphanet_519333
PORTAL:0007156	rare_v2	Congenital_optic_disc_excavation_of_genetic_origin_Orphanet_522514	Congenital optic disc excavation of genetic origin	OTHER	other	rare_disease	rare_v2_Orphanet_522514
PORTAL:0007157	rare_v2	Congenital_or_early_infantile_CACH_syndrome_Orphanet_157713	Congenital or early infantile CACH syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_157713
PORTAL:0007158	rare_v2	Congenital_ptosis_Orphanet_91411	Congenital ptosis	OTHER	other	rare_disease	rare_v2_Orphanet_91411
PORTAL:0007159	rare_v2	Congenital_reticular_ichthyosiform_erythroderma_Orphanet_281190	Congenital reticular ichthyosiform erythroderma	OTHER	other	rare_disease	rare_v2_Orphanet_281190
PORTAL:0007160	rare_v2	Congenital_short_bowel_syndrome_Orphanet_2301	Congenital short bowel syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_2301
PORTAL:0007161	rare_v2	Congenital_sodium_diarrhea_Orphanet_103908	Congenital sodium diarrhea	OTHER	other	rare_disease	rare_v2_Orphanet_103908
PORTAL:0007162	rare_v2	Congenital_thyroid_malformation_without_hypothyroidism_Orphanet_95718	Congenital thyroid malformation without hypothyroidism	OTHER	other	rare_disease	rare_v2_Orphanet_95718
PORTAL:0007163	rare_v2	Congenital_tufting_enteropathy_Orphanet_92050	Congenital tufting enteropathy	OTHER	other	rare_disease	rare_v2_Orphanet_92050
PORTAL:0007164	rare_v2	Congenital_vascular_bone_syndrome_Orphanet_235832	Congenital vascular bone syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_235832
PORTAL:0007165	rare_v2	Congenital_vertebralcardiacrenal_anomalies_syndrome_Orphanet_521438	Congenital vertebral-cardiac-renal anomalies syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_521438
PORTAL:0007166	rare_v2	Congenital_vitamin_Kdependent_coagulation_factors_deficiency_Orphanet_169826	Congenital vitamin K-dependent coagulation factors deficiency	OTHER	other	rare_disease	rare_v2_Orphanet_169826
PORTAL:0007167	rare_v2	Congenitally_uncorrected_transposition_of_the_great_arteries_Orphanet_860	Congenitally uncorrected transposition of the great arteries	OTHER	other	rare_disease	rare_v2_Orphanet_860
PORTAL:0007168	rare_v2	Constitutional_anemia_due_to_iron_metabolism_disorder_Orphanet_98360	Constitutional anemia due to iron metabolism disorder	OTHER	other	rare_disease	rare_v2_Orphanet_98360
PORTAL:0007169	rare_v2	Constitutional_hemolytic_anemia_due_to_acanthocytosis_Orphanet_98366	Constitutional hemolytic anemia due to acanthocytosis	OTHER	other	rare_disease	rare_v2_Orphanet_98366
PORTAL:0007170	rare_v2	Constitutional_megaloblastic_anemia_due_to_folate_metabolism_disorder_Orphanet_98408	Constitutional megaloblastic anemia due to folate metabolism disorder	OTHER	other	rare_disease	rare_v2_Orphanet_98408
PORTAL:0007171	rare_v2	Constitutional_mismatch_repair_deficiency_syndrome_Orphanet_252202	Constitutional mismatch repair deficiency syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_252202
PORTAL:0007172	rare_v2	Continuous_spikes_and_waves_during_sleep_Orphanet_725	Continuous spikes and waves during sleep	OTHER	other	rare_disease	rare_v2_Orphanet_725
PORTAL:0007173	rare_v2	Corneodysgenesis_Orphanet_98635	Corneodysgenesis	OTHER	other	rare_disease	rare_v2_Orphanet_98635
PORTAL:0007174	rare_v2	Craniodiaphyseal_dysplasia_Orphanet_1513	Craniodiaphyseal dysplasia	OTHER	other	rare_disease	rare_v2_Orphanet_1513
PORTAL:0007175	rare_v2	Cranioectodermal_dysplasia_Orphanet_1515	Cranioectodermal dysplasia	OTHER	other	rare_disease	rare_v2_Orphanet_1515
PORTAL:0007176	rare_v2	Craniofacial_dysplasiashort_statureectodermal_anomaliesintellectual_disability_syndrome_Orphanet_459061	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_459061
PORTAL:0007177	rare_v2	Craniometaphyseal_dysplasia_Orphanet_1522	Craniometaphyseal dysplasia	OTHER	other	rare_disease	rare_v2_Orphanet_1522
PORTAL:0007178	rare_v2	Craniopharyngioma_Orphanet_54595	Craniopharyngioma	OTHER	other	rare_disease	rare_v2_Orphanet_54595
PORTAL:0007179	rare_v2	Creatine_deficiency_syndrome_Orphanet_79172	Creatine deficiency syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_79172
PORTAL:0007180	rare_v2	Cree_leukoencephalopathy_Orphanet_99854	Cree leukoencephalopathy	OTHER	other	rare_disease	rare_v2_Orphanet_99854
PORTAL:0007181	rare_v2	Crisponi_syndrome_Orphanet_1545	Crisponi syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_1545
PORTAL:0007182	rare_v2	Crouzon_syndrome_Orphanet_207	Crouzon syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_207
PORTAL:0007183	rare_v2	Cryptophthalmia_Orphanet_98562	Cryptophthalmia	OTHER	other	rare_disease	rare_v2_Orphanet_98562
PORTAL:0007184	rare_v2	Cushing_syndrome_due_to_bilateral_macronodular_adrenocortical_disease_Orphanet_189427	Cushing syndrome due to bilateral macronodular adrenocortical disease	OTHER	other	rare_disease	rare_v2_Orphanet_189427
PORTAL:0007185	rare_v2	Cutis_marmorata_telangiectatica_congenita_Orphanet_1556	Cutis marmorata telangiectatica congenita	OTHER	other	rare_disease	rare_v2_Orphanet_1556
PORTAL:0007186	rare_v2	Cystic_leukoencephalopathy_without_megalencephaly_Orphanet_85136	Cystic leukoencephalopathy without megalencephaly	OTHER	other	rare_disease	rare_v2_Orphanet_85136
PORTAL:0007187	rare_v2	Cystinuria_Orphanet_214	Cystinuria	OTHER	other	rare_disease	rare_v2_Orphanet_214
PORTAL:0007188	rare_v2	D2hydroxyglutaric_aciduria_Orphanet_79315	D-2-hydroxyglutaric aciduria	OTHER	other	rare_disease	rare_v2_Orphanet_79315
PORTAL:0007189	rare_v2	DEND_syndrome_Orphanet_79134	DEND syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_79134
PORTAL:0007190	rare_v2	DOORS_syndrome_Orphanet_79500	DOORS syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_79500
PORTAL:0007191	rare_v2	De_Barsy_syndrome_Orphanet_2962	De Barsy syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_2962
PORTAL:0007192	rare_v2	De_novo_thrombotic_microangiopathy_after_kidney_transplantation_Orphanet_244275	De novo thrombotic microangiopathy after kidney transplantation	OTHER	other	rare_disease	rare_v2_Orphanet_244275
PORTAL:0007193	rare_v2	Deafnessenamel_hypoplasianail_defects_syndrome_Orphanet_3220	Deafness-enamel hypoplasia-nail defects syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_3220
PORTAL:0007194	rare_v2	Deafnessinfertility_syndrome_Orphanet_94064	Deafness-infertility syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_94064
PORTAL:0007195	rare_v2	Deafnessonychodystrophy_syndrome_Orphanet_3231	Deafness-onychodystrophy syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_3231
PORTAL:0007196	rare_v2	Dedifferentiated_liposarcoma_Orphanet_99970	Dedifferentiated liposarcoma	OTHER	other	rare_disease	rare_v2_Orphanet_99970
PORTAL:0007197	rare_v2	Defect_in_VATPase_Orphanet_309778	Defect in V-ATPase	OTHER	other	rare_disease	rare_v2_Orphanet_309778
PORTAL:0007198	rare_v2	Deficient_breast_volume_or_number_Orphanet_180173	Deficient breast volume or number	OTHER	other	rare_disease	rare_v2_Orphanet_180173
PORTAL:0007199	rare_v2	Dehydrated_hereditary_stomatocytosis_Orphanet_3202	Dehydrated hereditary stomatocytosis	OTHER	other	rare_disease	rare_v2_Orphanet_3202
PORTAL:0007200	rare_v2	DejerineSottas_syndrome_Orphanet_64748	Dejerine-Sottas syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_64748
PORTAL:0007201	rare_v2	Deletion_5q35_Orphanet_1627	Deletion 5q35	OTHER	other	rare_disease	rare_v2_Orphanet_1627
PORTAL:0007202	rare_v2	Deltabetathalassemia_Orphanet_231237	Delta-beta-thalassemia	OTHER	other	rare_disease	rare_v2_Orphanet_231237
PORTAL:0007203	rare_v2	Dendritic_cell_tumor_Orphanet_98289	Dendritic cell tumor	OTHER	other	rare_disease	rare_v2_Orphanet_98289
PORTAL:0007204	rare_v2	Dense_deposit_disease_Orphanet_93571	Dense deposit disease	OTHER	other	rare_disease	rare_v2_Orphanet_93571
PORTAL:0007205	rare_v2	Dent_disease_Orphanet_1652	Dent disease	OTHER	other	rare_disease	rare_v2_Orphanet_1652
PORTAL:0007206	rare_v2	Dentin_dysplasia_Orphanet_1653	Dentin dysplasia	OTHER	other	rare_disease	rare_v2_Orphanet_1653
PORTAL:0007207	rare_v2	Dentin_dysplasia_type_I_Orphanet_99789	Dentin dysplasia type I	OTHER	other	rare_disease	rare_v2_Orphanet_99789
PORTAL:0007208	rare_v2	Dermatofibrosarcoma_protuberans_Orphanet_31112	Dermatofibrosarcoma protuberans	OTHER	other	rare_disease	rare_v2_Orphanet_31112
PORTAL:0007209	rare_v2	Dermatosparaxis_EhlersDanlos_syndrome_Orphanet_1901	Dermatosparaxis Ehlers-Danlos syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_1901
PORTAL:0007210	rare_v2	Desbuquois_syndrome_Orphanet_1425	Desbuquois syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_1425
PORTAL:0007211	rare_v2	Desmoid_tumor_Orphanet_873	Desmoid tumor	OTHER	other	rare_disease	rare_v2_Orphanet_873
PORTAL:0007212	rare_v2	Desmoplastic_small_round_cell_tumor_Orphanet_83469	Desmoplastic small round cell tumor	OTHER	other	rare_disease	rare_v2_Orphanet_83469
PORTAL:0007213	rare_v2	Developmental_delaylanguage_impairmentdopa_responsive_dystoniaparkinsonism_syndrome_Orphanet_660017	Developmental delay-language impairment-dopa responsive dystonia-parkinsonism syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_660017
PORTAL:0007214	rare_v2	Developmental_delaylanguage_impairmentdopa_responsive_dystoniaparkinsonism_syndrome_due_to_2q24_microdeletion_Orphanet_1617	Developmental delay-language impairment-dopa responsive dystonia-parkinsonism syndrome due to 2q24 microdeletion	OTHER	other	rare_disease	rare_v2_Orphanet_1617
PORTAL:0007215	rare_v2	Diazoxideresistant_diffuse_hyperinsulinism_Orphanet_165988	Diazoxide-resistant diffuse hyperinsulinism	OTHER	other	rare_disease	rare_v2_Orphanet_165988
PORTAL:0007216	rare_v2	Diazoxideresistant_focal_hyperinsulinism_Orphanet_79298	Diazoxide-resistant focal hyperinsulinism	OTHER	other	rare_disease	rare_v2_Orphanet_79298
PORTAL:0007217	rare_v2	Diazoxideresistant_hyperinsulinism_Orphanet_276585	Diazoxide-resistant hyperinsulinism	OTHER	other	rare_disease	rare_v2_Orphanet_276585
PORTAL:0007218	rare_v2	Diencephalicmesencephalic_junction_dysplasia_Orphanet_319192	Diencephalic-mesencephalic junction dysplasia	OTHER	other	rare_disease	rare_v2_Orphanet_319192
PORTAL:0007219	rare_v2	Diffuse_cutaneous_systemic_sclerosis_Orphanet_220393	Diffuse cutaneous systemic sclerosis	OTHER	other	rare_disease	rare_v2_Orphanet_220393
PORTAL:0007220	rare_v2	Diffuse_large_Bcell_lymphoma_Orphanet_544	Diffuse large B-cell lymphoma	OTHER	other	rare_disease	rare_v2_Orphanet_544
PORTAL:0007221	rare_v2	Diffuse_panbronchiolitis_Orphanet_171700	Diffuse panbronchiolitis	OTHER	other	rare_disease	rare_v2_Orphanet_171700
PORTAL:0007222	rare_v2	Digenic_Alport_syndrome_Orphanet_653722	Digenic Alport syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_653722
PORTAL:0007223	rare_v2	Digenic_hemochromatosis_Orphanet_648581	Digenic hemochromatosis	OTHER	other	rare_disease	rare_v2_Orphanet_648581
PORTAL:0007224	rare_v2	Disorder_of_ONacetylgalactosaminylglycan_synthesis_Orphanet_309458	Disorder of O-N-acetylgalactosaminylglycan synthesis	OTHER	other	rare_disease	rare_v2_Orphanet_309458
PORTAL:0007225	rare_v2	Disorder_of_OxylosylNacetylgalactosaminylglycan_synthesis_Orphanet_309463	Disorder of O-xylosyl/N-acetylgalactosaminylglycan synthesis	OTHER	other	rare_disease	rare_v2_Orphanet_309463
PORTAL:0007226	rare_v2	Disorder_of_carnitine_cycle_and_carnitine_transport_Orphanet_309130	Disorder of carnitine cycle and carnitine transport	OTHER	other	rare_disease	rare_v2_Orphanet_309130
PORTAL:0007227	rare_v2	Disorder_of_catecholamine_synthesis_Orphanet_309830	Disorder of catecholamine synthesis	OTHER	other	rare_disease	rare_v2_Orphanet_309830
PORTAL:0007228	rare_v2	Disorder_of_copper_metabolism_Orphanet_309839	Disorder of copper metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_309839
PORTAL:0007229	rare_v2	Disorder_of_fructose_metabolism_Orphanet_308463	Disorder of fructose metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_308463
PORTAL:0007230	rare_v2	Disorder_of_galactose_metabolism_Orphanet_308467	Disorder of galactose metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_308467
PORTAL:0007231	rare_v2	Disorder_of_gammaaminobutyric_acid_metabolism_Orphanet_79175	Disorder of gamma-aminobutyric acid metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_79175
PORTAL:0007232	rare_v2	Disorder_of_glutamine_metabolism_Orphanet_289841	Disorder of glutamine metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_289841
PORTAL:0007233	rare_v2	Disorder_of_glycolysis_Orphanet_308459	Disorder of glycolysis	OTHER	other	rare_disease	rare_v2_Orphanet_308459
PORTAL:0007234	rare_v2	Disorder_of_glyoxylate_metabolism_Orphanet_308998	Disorder of glyoxylate metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_308998
PORTAL:0007235	rare_v2	Disorder_of_histidine_metabolism_Orphanet_79181	Disorder of histidine metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_79181
PORTAL:0007236	rare_v2	Disorder_of_ketolysis_Orphanet_79183	Disorder of ketolysis	OTHER	other	rare_disease	rare_v2_Orphanet_79183
PORTAL:0007237	rare_v2	Disorder_of_lysine_and_hydroxylysine_metabolism_Orphanet_289832	Disorder of lysine and hydroxylysine metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_289832
PORTAL:0007238	rare_v2	Disorder_of_lysosomal_amino_acid_transport_Orphanet_79207	Disorder of lysosomal amino acid transport	OTHER	other	rare_disease	rare_v2_Orphanet_79207
PORTAL:0007239	rare_v2	Disorder_of_manganese_transport_Orphanet_309851	Disorder of manganese transport	OTHER	other	rare_disease	rare_v2_Orphanet_309851
PORTAL:0007240	rare_v2	Disorder_of_neutral_amino_acid_transport_Orphanet_308451	Disorder of neutral amino acid transport	OTHER	other	rare_disease	rare_v2_Orphanet_308451
PORTAL:0007241	rare_v2	Disorder_of_ornithine_metabolism_Orphanet_289869	Disorder of ornithine metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_289869
PORTAL:0007242	rare_v2	Disorder_of_pentose_phosphate_metabolism_Orphanet_79186	Disorder of pentose phosphate metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_79186
PORTAL:0007243	rare_v2	Disorder_of_phospholipids_sphingolipids_and_fatty_acids_biosynthesis_with_peripheral_nerves_predominant_involvement_Orphanet_352309	Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement	OTHER	other	rare_disease	rare_v2_Orphanet_352309
PORTAL:0007244	rare_v2	Disorder_of_plasmalogens_biosynthesis_Orphanet_3276	Disorder of plasmalogens biosynthesis	OTHER	other	rare_disease	rare_v2_Orphanet_3276
PORTAL:0007245	rare_v2	Disorder_of_pyridoxine_metabolism_Orphanet_79192	Disorder of pyridoxine metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_79192
PORTAL:0007246	rare_v2	Disorder_of_the_gammaglutamyl_cycle_Orphanet_79196	Disorder of the gamma-glutamyl cycle	OTHER	other	rare_disease	rare_v2_Orphanet_79196
PORTAL:0007247	rare_v2	Disorder_of_thiamine_metabolism_and_transport_Orphanet_298644	Disorder of thiamine metabolism and transport	OTHER	other	rare_disease	rare_v2_Orphanet_298644
PORTAL:0007248	rare_v2	Disorder_of_tryptophan_metabolism_Orphanet_289829	Disorder of tryptophan metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_289829
PORTAL:0007249	rare_v2	Disorder_of_zinc_metabolism_and_transport_Orphanet_309845	Disorder of zinc metabolism and transport	OTHER	other	rare_disease	rare_v2_Orphanet_309845
PORTAL:0007250	rare_v2	Disorder_with_optic_nerve_compression_Orphanet_519337	Disorder with optic nerve compression	OTHER	other	rare_disease	rare_v2_Orphanet_519337
PORTAL:0007251	rare_v2	Disorders_of_pentosepolyol_metabolism_Orphanet_440701	Disorders of pentose/polyol metabolism	OTHER	other	rare_disease	rare_v2_Orphanet_440701
PORTAL:0007252	rare_v2	Disseminated_superficial_actinic_porokeratosis_Orphanet_79152	Disseminated superficial actinic porokeratosis	OTHER	other	rare_disease	rare_v2_Orphanet_79152
PORTAL:0007253	rare_v2	Distal_22q11.2_microdeletion_syndrome_Orphanet_261330	Distal 22q11.2 microdeletion syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_261330
PORTAL:0007254	rare_v2	Distal_hereditary_motor_neuropathy_type_2_Orphanet_139525	Distal hereditary motor neuropathy type 2	OTHER	other	rare_disease	rare_v2_Orphanet_139525
PORTAL:0007255	rare_v2	Distal_hereditary_motor_neuropathy_type_5_Orphanet_139536	Distal hereditary motor neuropathy type 5	OTHER	other	rare_disease	rare_v2_Orphanet_139536
PORTAL:0007256	rare_v2	Distal_hereditary_motor_neuropathy_type_7_Orphanet_139589	Distal hereditary motor neuropathy type 7	OTHER	other	rare_disease	rare_v2_Orphanet_139589
PORTAL:0007257	rare_v2	Distal_myopathy_Welander_type_Orphanet_603	Distal myopathy, Welander type	OTHER	other	rare_disease	rare_v2_Orphanet_603
PORTAL:0007258	rare_v2	Distal_renal_tubular_acidosis_Orphanet_18	Distal renal tubular acidosis	OTHER	other	rare_disease	rare_v2_Orphanet_18
PORTAL:0007259	rare_v2	Dominant_hypophosphatemia_with_nephrolithiasis_or_osteoporosis_Orphanet_244305	Dominant hypophosphatemia with nephrolithiasis or osteoporosis	OTHER	other	rare_disease	rare_v2_Orphanet_244305
PORTAL:0007260	rare_v2	DowlingDegos_disease_Orphanet_79145	Dowling-Degos disease	OTHER	other	rare_disease	rare_v2_Orphanet_79145
PORTAL:0007261	rare_v2	Duane_retraction_syndrome_Orphanet_233	Duane retraction syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_233
PORTAL:0007262	rare_v2	Dubowitz_syndrome_Orphanet_235	Dubowitz syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_235
PORTAL:0007263	rare_v2	Duchenne_and_Becker_muscular_dystrophy_Orphanet_262	Duchenne and Becker muscular dystrophy	OTHER	other	rare_disease	rare_v2_Orphanet_262
PORTAL:0007264	rare_v2	Duchenne_muscular_dystrophy_Orphanet_98896	Duchenne muscular dystrophy	OTHER	other	rare_disease	rare_v2_Orphanet_98896
PORTAL:0007265	rare_v2	Dysequilibrium_syndrome_Orphanet_1766	Dysequilibrium syndrome	OTHER	other	rare_disease	rare_v2_Orphanet_1766
PORTAL:0007266	rare_v2	Dysosteosclerosis_Orphanet_1782	Dysosteosclerosis	OTHER	other	rare_disease	rare_v2_Orphanet_1782
